COA_SC_LN,2010,2015,2020
31,5.38,8.83,0.66
32,5.38,8.83,0.66
33,5.38,8.83,0.66
34,5.38,8.83,0.66
35,5.38,8.83,0.66
36,5.38,8.83,0.66
37,5.38,8.83,0.66
38,5.38,8.83,0.66
39,5.38,8.83,0.66
40,5.38,8.83,0.66
41,5.38,8.83,0.66
42,5.38,8.83,0.66
43,5.38,8.83,0.66
44,5.38,8.83,0.66
45,5.38,8.83,0.66
46,5.38,8.83,0.66
47,5.38,8.83,0.66
48,5.38,8.83,0.66
49,0.66,8.83,0.66
50,0.66,8.83,0.66
51,0.66,8.83,0.66
52,0.66,8.83,0.66
53,0.66,8.83,0.66
54,0.66,8.83,0.66
55,0.66,8.83,0.66
56,0.66,8.83,0.66
57,0.66,8.83,0.66
58,0.66,8.83,0.66
59,0.66,8.83,0.66
60,0.66,8.83,0.66
61,0.66,8.83,0.66
62,0.66,8.83,0.66
63,0.66,8.83,0.66
64,0.66,8.83,0.66
65,0.66,8.83,0.66
66,0.66,8.83,0.66
67,0.66,8.83,0.66
68,0.66,8.83,0.66
69,0.66,8.83,0.66
70,0.66,8.83,0.66
71,0.66,8.83,0.66
72,0.66,8.83,0.66
73,39.76,0.0,0.0
74,39.76,0.0,0.0
75,39.76,0.0,0.0
76,39.76,0.0,0.0
77,39.76,0.0,0.0
78,39.76,0.0,0.0
79,39.76,0.0,0.0
80,39.76,0.0,0.0
81,39.76,0.0,0.0
82,39.76,0.0,0.0
83,39.76,0.0,0.0
84,39.76,0.0,0.0
85,39.76,0.0,0.0
86,39.76,0.0,0.0
87,39.76,0.0,0.0
88,39.76,0.0,0.0
89,39.76,0.0,0.0
90,39.76,0.0,0.0
91,39.76,0.0,0.0
92,39.76,0.0,0.0
93,39.76,0.0,0.0
94,39.76,0.0,0.0
95,39.76,0.0,0.0
96,39.76,0.0,0.0
97,0.66,8.83,0.66
98,0.66,8.83,0.66
99,0.66,8.83,0.66
100,0.66,8.83,0.66
101,0.66,8.83,0.66
102,0.66,8.83,0.66
103,0.66,8.83,0.66
104,0.66,8.83,0.66
105,0.66,8.83,0.66
106,0.66,8.83,0.66
107,0.66,8.83,0.66
108,0.66,8.83,0.66
109,0.66,8.83,0.66
110,0.66,8.83,0.66
111,0.66,8.83,0.66
112,0.66,8.83,0.66
113,0.66,8.83,0.66
114,0.66,8.83,0.66
115,0.66,8.83,0.66
116,0.66,8.83,0.66
117,0.66,8.83,0.66
118,0.66,8.83,0.66
119,0.66,8.83,0.66
120,0.66,8.83,0.66
121,24.3,0.0,0.0
122,24.3,0.0,0.0
123,24.3,0.0,0.0
124,24.3,0.0,0.0
125,24.3,0.0,0.0
126,24.3,0.0,0.0
127,24.3,0.0,0.0
128,24.3,0.0,0.0
129,24.3,0.0,0.0
130,24.3,0.0,0.0
131,24.3,0.0,0.0
132,24.3,0.0,0.0
133,24.3,0.0,0.0
134,24.3,0.0,0.0
135,24.3,0.0,0.0
136,24.3,0.0,0.0
137,24.3,0.0,0.0
138,24.3,0.0,0.0
139,24.3,0.0,0.0
140,24.3,0.0,0.0
141,24.3,0.0,0.0
142,24.3,0.0,0.0
143,24.3,0.0,0.0
144,24.3,0.0,0.0
145,0.66,8.83,8.83
146,0.66,8.83,8.83
147,0.66,8.83,8.83
148,0.66,8.83,8.83
149,0.66,8.83,8.83
150,0.66,8.83,8.83
151,0.66,8.83,8.83
152,0.66,8.83,8.83
153,0.66,8.83,8.83
154,0.66,8.83,8.83
155,0.66,8.83,8.83
156,0.66,8.83,8.83
157,0.66,8.83,8.83
158,0.66,8.83,8.83
159,0.66,8.83,8.83
160,0.66,8.83,8.83
161,0.66,8.83,8.83
162,0.66,8.83,8.83
163,0.66,8.83,8.83
164,0.66,8.83,8.83
165,0.66,8.83,8.83
166,0.66,8.83,8.83
167,0.66,8.83,8.83
168,0.66,8.83,8.83
169,39.76,0.0,0.0
170,39.76,0.0,0.0
171,39.76,0.0,0.0
172,39.76,0.0,0.0
173,39.76,0.0,0.0
174,39.76,0.0,0.0
175,39.76,0.0,0.0
176,39.76,0.0,0.0
177,39.76,0.0,0.0
178,39.76,0.0,0.0
179,39.76,0.0,0.0
180,39.76,0.0,0.0
181,39.76,0.0,0.0
182,39.76,0.0,0.0
183,39.76,0.0,0.0
184,39.76,0.0,0.0
185,39.76,0.0,0.0
186,39.76,0.0,0.0
187,39.76,0.0,0.0
188,39.76,0.0,0.0
189,39.76,0.0,0.0
190,39.76,0.0,0.0
191,39.76,0.0,0.0
192,39.76,0.0,0.0
GAS_NGCC_POS_CCS,2010,2015,2020
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
11,0.0,0.0,0.0
12,0.0,0.0,0.0
13,0.0,0.0,0.0
14,0.0,0.0,0.0
15,0.0,0.0,0.0
16,0.0,0.0,0.0
17,0.0,0.0,0.0
18,0.0,0.0,0.0
19,0.0,0.0,0.0
20,0.0,0.0,0.0
21,0.0,0.0,0.0
22,0.0,0.0,0.0
23,0.0,0.0,0.0
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
31,0.0,0.0,0.0
32,0.0,0.0,0.0
33,0.0,0.0,0.0
34,0.0,0.0,0.0
35,0.0,0.0,0.0
36,0.0,0.0,0.0
37,0.0,0.0,0.0
38,0.0,0.0,0.0
39,0.0,0.0,0.0
40,0.0,0.0,0.0
41,0.0,0.0,0.0
42,0.0,0.0,0.0
43,0.0,0.0,0.0
44,0.0,0.0,0.0
45,0.0,0.0,0.0
46,0.0,0.0,0.0
47,0.0,0.0,0.0
48,0.0,0.0,0.0
49,0.0,0.0,0.0
50,0.0,0.0,0.0
51,0.0,0.0,0.0
52,0.0,0.0,0.0
53,0.0,0.0,0.0
54,0.0,0.0,0.0
55,0.0,0.0,0.0
56,0.0,0.0,0.0
57,0.0,0.0,0.0
58,0.0,0.0,0.0
59,0.0,0.0,0.0
60,0.0,0.0,0.0
61,0.0,0.0,0.0
62,0.0,0.0,0.0
63,0.0,0.0,0.0
64,0.0,0.0,0.0
65,0.0,0.0,0.0
66,0.0,0.0,0.0
67,0.0,0.0,0.0
68,0.0,0.0,0.0
69,0.0,0.0,0.0
70,0.0,0.0,0.0
71,0.0,0.0,0.0
72,0.0,0.0,0.0
73,0.0,0.0,0.0
74,0.0,0.0,0.0
75,0.0,0.0,0.0
76,0.0,0.0,0.0
77,0.0,0.0,0.0
78,0.0,0.0,0.0
79,0.0,0.0,0.0
80,0.0,0.0,0.0
81,0.0,0.0,0.0
82,0.0,0.0,0.0
83,0.0,0.0,0.0
84,0.0,0.0,0.0
85,0.0,0.0,0.0
86,0.0,0.0,0.0
87,0.0,0.0,0.0
88,0.0,0.0,0.0
89,0.0,0.0,0.0
90,0.0,0.0,0.0
91,0.0,0.0,0.0
92,0.0,0.0,0.0
93,0.0,0.0,0.0
94,0.0,0.0,0.0
95,0.0,0.0,0.0
96,0.0,0.0,0.0
97,0.0,0.0,0.0
98,0.0,0.0,0.0
99,0.0,0.0,0.0
100,0.0,0.0,0.0
101,0.0,0.0,0.0
102,0.0,0.0,0.0
103,0.0,0.0,0.0
104,0.0,0.0,0.0
105,0.0,0.0,0.0
106,0.0,0.0,0.0
107,0.0,0.0,0.0
108,0.0,0.0,0.0
109,0.0,0.0,0.0
110,0.0,0.0,0.0
111,0.0,0.0,0.0
112,0.0,0.0,0.0
113,0.0,0.0,0.0
114,0.0,0.0,0.0
115,0.0,0.0,0.0
116,0.0,0.0,0.0
117,0.0,0.0,0.0
118,0.0,0.0,0.0
119,0.0,0.0,0.0
120,0.0,0.0,0.0
121,0.0,0.0,0.0
122,0.0,0.0,0.0
123,0.0,0.0,0.0
124,0.0,0.0,0.0
125,0.0,0.0,0.0
126,0.0,0.0,0.0
127,0.0,0.0,0.0
128,0.0,0.0,0.0
129,0.0,0.0,0.0
130,0.0,0.0,0.0
131,0.0,0.0,0.0
132,0.0,0.0,0.0
133,0.0,0.0,0.0
134,0.0,0.0,0.0
135,0.0,0.0,0.0
136,0.0,0.0,0.0
137,0.0,0.0,0.0
138,0.0,0.0,0.0
139,0.0,0.0,0.0
140,0.0,0.0,0.0
141,0.0,0.0,0.0
142,0.0,0.0,0.0
143,0.0,0.0,0.0
144,0.0,0.0,0.0
145,0.0,0.0,0.0
146,0.0,0.0,0.0
147,0.0,0.0,0.0
148,0.0,0.0,0.0
149,0.0,0.0,0.0
150,0.0,0.0,0.0
151,0.0,0.0,0.0
152,0.0,0.0,0.0
153,0.0,0.0,0.0
154,0.0,0.0,0.0
155,0.0,0.0,0.0
156,0.0,0.0,0.0
157,0.0,0.0,0.0
158,0.0,0.0,0.0
159,0.0,0.0,0.0
160,0.0,0.0,0.0
161,0.0,0.0,0.0
162,0.0,0.0,0.0
163,0.0,0.0,0.0
164,0.0,0.0,0.0
165,0.0,0.0,0.0
166,0.0,0.0,0.0
167,0.0,0.0,0.0
168,0.0,0.0,0.0
169,0.0,0.0,0.0
170,0.0,0.0,0.0
171,0.0,0.0,0.0
172,0.0,0.0,0.0
173,0.0,0.0,0.0
174,0.0,0.0,0.0
175,0.0,0.0,0.0
176,0.0,0.0,0.0
177,0.0,0.0,0.0
178,0.0,0.0,0.0
179,0.0,0.0,0.0
180,0.0,0.0,0.0
181,0.0,0.0,0.0
182,0.0,0.0,0.0
183,0.0,0.0,0.0
184,0.0,0.0,0.0
185,0.0,0.0,0.0
186,0.0,0.0,0.0
187,0.0,0.0,0.0
188,0.0,0.0,0.0
189,0.0,0.0,0.0
190,0.0,0.0,0.0
191,0.0,0.0,0.0
192,0.0,0.0,0.0
GAS_NGCC_OXY_CCS,2010,2015,2020
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
11,0.0,0.0,0.0
12,0.0,0.0,0.0
13,0.0,0.0,0.0
14,0.0,0.0,0.0
15,0.0,0.0,0.0
16,0.0,0.0,0.0
17,0.0,0.0,0.0
18,0.0,0.0,0.0
19,0.0,0.0,0.0
20,0.0,0.0,0.0
21,0.0,0.0,0.0
22,0.0,0.0,0.0
23,0.0,0.0,0.0
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
31,0.0,0.0,0.0
32,0.0,0.0,0.0
33,0.0,0.0,0.0
34,0.0,0.0,0.0
35,0.0,0.0,0.0
36,0.0,0.0,0.0
37,0.0,0.0,0.0
38,0.0,0.0,0.0
39,0.0,0.0,0.0
40,0.0,0.0,0.0
41,0.0,0.0,0.0
42,0.0,0.0,0.0
43,0.0,0.0,0.0
44,0.0,0.0,0.0
45,0.0,0.0,0.0
46,0.0,0.0,0.0
47,0.0,0.0,0.0
48,0.0,0.0,0.0
49,0.0,0.0,0.0
50,0.0,0.0,0.0
51,0.0,0.0,0.0
52,0.0,0.0,0.0
53,0.0,0.0,0.0
54,0.0,0.0,0.0
55,0.0,0.0,0.0
56,0.0,0.0,0.0
57,0.0,0.0,0.0
58,0.0,0.0,0.0
59,0.0,0.0,0.0
60,0.0,0.0,0.0
61,0.0,0.0,0.0
62,0.0,0.0,0.0
63,0.0,0.0,0.0
64,0.0,0.0,0.0
65,0.0,0.0,0.0
66,0.0,0.0,0.0
67,0.0,0.0,0.0
68,0.0,0.0,0.0
69,0.0,0.0,0.0
70,0.0,0.0,0.0
71,0.0,0.0,0.0
72,0.0,0.0,0.0
73,0.0,0.0,0.0
74,0.0,0.0,0.0
75,0.0,0.0,0.0
76,0.0,0.0,0.0
77,0.0,0.0,0.0
78,0.0,0.0,0.0
79,0.0,0.0,0.0
80,0.0,0.0,0.0
81,0.0,0.0,0.0
82,0.0,0.0,0.0
83,0.0,0.0,0.0
84,0.0,0.0,0.0
85,0.0,0.0,0.0
86,0.0,0.0,0.0
87,0.0,0.0,0.0
88,0.0,0.0,0.0
89,0.0,0.0,0.0
90,0.0,0.0,0.0
91,0.0,0.0,0.0
92,0.0,0.0,0.0
93,0.0,0.0,0.0
94,0.0,0.0,0.0
95,0.0,0.0,0.0
96,0.0,0.0,0.0
97,0.0,0.0,0.0
98,0.0,0.0,0.0
99,0.0,0.0,0.0
100,0.0,0.0,0.0
101,0.0,0.0,0.0
102,0.0,0.0,0.0
103,0.0,0.0,0.0
104,0.0,0.0,0.0
105,0.0,0.0,0.0
106,0.0,0.0,0.0
107,0.0,0.0,0.0
108,0.0,0.0,0.0
109,0.0,0.0,0.0
110,0.0,0.0,0.0
111,0.0,0.0,0.0
112,0.0,0.0,0.0
113,0.0,0.0,0.0
114,0.0,0.0,0.0
115,0.0,0.0,0.0
116,0.0,0.0,0.0
117,0.0,0.0,0.0
118,0.0,0.0,0.0
119,0.0,0.0,0.0
120,0.0,0.0,0.0
121,0.0,0.0,0.0
122,0.0,0.0,0.0
123,0.0,0.0,0.0
124,0.0,0.0,0.0
125,0.0,0.0,0.0
126,0.0,0.0,0.0
127,0.0,0.0,0.0
128,0.0,0.0,0.0
129,0.0,0.0,0.0
130,0.0,0.0,0.0
131,0.0,0.0,0.0
132,0.0,0.0,0.0
133,0.0,0.0,0.0
134,0.0,0.0,0.0
135,0.0,0.0,0.0
136,0.0,0.0,0.0
137,0.0,0.0,0.0
138,0.0,0.0,0.0
139,0.0,0.0,0.0
140,0.0,0.0,0.0
141,0.0,0.0,0.0
142,0.0,0.0,0.0
143,0.0,0.0,0.0
144,0.0,0.0,0.0
145,0.0,0.0,0.0
146,0.0,0.0,0.0
147,0.0,0.0,0.0
148,0.0,0.0,0.0
149,0.0,0.0,0.0
150,0.0,0.0,0.0
151,0.0,0.0,0.0
152,0.0,0.0,0.0
153,0.0,0.0,0.0
154,0.0,0.0,0.0
155,0.0,0.0,0.0
156,0.0,0.0,0.0
157,0.0,0.0,0.0
158,0.0,0.0,0.0
159,0.0,0.0,0.0
160,0.0,0.0,0.0
161,0.0,0.0,0.0
162,0.0,0.0,0.0
163,0.0,0.0,0.0
164,0.0,0.0,0.0
165,0.0,0.0,0.0
166,0.0,0.0,0.0
167,0.0,0.0,0.0
168,0.0,0.0,0.0
169,0.0,0.0,0.0
170,0.0,0.0,0.0
171,0.0,0.0,0.0
172,0.0,0.0,0.0
173,0.0,0.0,0.0
174,0.0,0.0,0.0
175,0.0,0.0,0.0
176,0.0,0.0,0.0
177,0.0,0.0,0.0
178,0.0,0.0,0.0
179,0.0,0.0,0.0
180,0.0,0.0,0.0
181,0.0,0.0,0.0
182,0.0,0.0,0.0
183,0.0,0.0,0.0
184,0.0,0.0,0.0
185,0.0,0.0,0.0
186,0.0,0.0,0.0
187,0.0,0.0,0.0
188,0.0,0.0,0.0
189,0.0,0.0,0.0
190,0.0,0.0,0.0
191,0.0,0.0,0.0
192,0.0,0.0,0.0
NUK_LWR,2010,2015,2020
1,0.0,1.33,0.0
2,0.0,1.33,0.0
3,0.0,1.33,0.0
4,0.0,1.33,0.0
5,0.0,1.33,0.0
6,0.0,1.33,0.0
7,0.0,1.33,0.0
8,0.0,1.33,0.0
9,0.0,1.33,0.0
10,0.0,1.33,0.0
11,0.0,1.33,0.0
12,0.0,1.33,0.0
13,0.0,1.33,0.0
14,0.0,1.33,0.0
15,0.0,1.33,0.0
16,0.0,1.33,0.0
17,0.0,1.33,0.0
18,0.0,1.33,0.0
19,0.0,1.33,0.0
20,0.0,1.33,0.0
21,0.0,1.33,0.0
22,0.0,1.33,0.0
23,0.0,1.33,0.0
24,0.0,1.33,0.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
31,0.0,0.0,0.0
32,0.0,0.0,0.0
33,0.0,0.0,0.0
34,0.0,0.0,0.0
35,0.0,0.0,0.0
36,0.0,0.0,0.0
37,0.0,0.0,0.0
38,0.0,0.0,0.0
39,0.0,0.0,0.0
40,0.0,0.0,0.0
41,0.0,0.0,0.0
42,0.0,0.0,0.0
43,0.0,0.0,0.0
44,0.0,0.0,0.0
45,0.0,0.0,0.0
46,0.0,0.0,0.0
47,0.0,0.0,0.0
48,0.0,0.0,0.0
49,0.0,0.0,0.0
50,0.0,0.0,0.0
51,0.0,0.0,0.0
52,0.0,0.0,0.0
53,0.0,0.0,0.0
54,0.0,0.0,0.0
55,0.0,0.0,0.0
56,0.0,0.0,0.0
57,0.0,0.0,0.0
58,0.0,0.0,0.0
59,0.0,0.0,0.0
60,0.0,0.0,0.0
61,0.0,0.0,0.0
62,0.0,0.0,0.0
63,0.0,0.0,0.0
64,0.0,0.0,0.0
65,0.0,0.0,0.0
66,0.0,0.0,0.0
67,0.0,0.0,0.0
68,0.0,0.0,0.0
69,0.0,0.0,0.0
70,0.0,0.0,0.0
71,0.0,0.0,0.0
72,0.0,0.0,0.0
73,0.0,0.0,0.0
74,0.0,0.0,0.0
75,0.0,0.0,0.0
76,0.0,0.0,0.0
77,0.0,0.0,0.0
78,0.0,0.0,0.0
79,0.0,0.0,0.0
80,0.0,0.0,0.0
81,0.0,0.0,0.0
82,0.0,0.0,0.0
83,0.0,0.0,0.0
84,0.0,0.0,0.0
85,0.0,0.0,0.0
86,0.0,0.0,0.0
87,0.0,0.0,0.0
88,0.0,0.0,0.0
89,0.0,0.0,0.0
90,0.0,0.0,0.0
91,0.0,0.0,0.0
92,0.0,0.0,0.0
93,0.0,0.0,0.0
94,0.0,0.0,0.0
95,0.0,0.0,0.0
96,0.0,0.0,0.0
97,0.0,0.0,0.0
98,0.0,0.0,0.0
99,0.0,0.0,0.0
100,0.0,0.0,0.0
101,0.0,0.0,0.0
102,0.0,0.0,0.0
103,0.0,0.0,0.0
104,0.0,0.0,0.0
105,0.0,0.0,0.0
106,0.0,0.0,0.0
107,0.0,0.0,0.0
108,0.0,0.0,0.0
109,0.0,0.0,0.0
110,0.0,0.0,0.0
111,0.0,0.0,0.0
112,0.0,0.0,0.0
113,0.0,0.0,0.0
114,0.0,0.0,0.0
115,0.0,0.0,0.0
116,0.0,0.0,0.0
117,0.0,0.0,0.0
118,0.0,0.0,0.0
119,0.0,0.0,0.0
120,0.0,0.0,0.0
121,0.0,0.0,0.0
122,0.0,0.0,0.0
123,0.0,0.0,0.0
124,0.0,0.0,0.0
125,0.0,0.0,0.0
126,0.0,0.0,0.0
127,0.0,0.0,0.0
128,0.0,0.0,0.0
129,0.0,0.0,0.0
130,0.0,0.0,0.0
131,0.0,0.0,0.0
132,0.0,0.0,0.0
133,0.0,0.0,0.0
134,0.0,0.0,0.0
135,0.0,0.0,0.0
136,0.0,0.0,0.0
137,0.0,0.0,0.0
138,0.0,0.0,0.0
139,0.0,0.0,0.0
140,0.0,0.0,0.0
141,0.0,0.0,0.0
142,0.0,0.0,0.0
143,0.0,0.0,0.0
144,0.0,0.0,0.0
145,0.0,1.33,0.0
146,0.0,1.33,0.0
147,0.0,1.33,0.0
148,0.0,1.33,0.0
149,0.0,1.33,0.0
150,0.0,1.33,0.0
151,0.0,1.33,0.0
152,0.0,1.33,0.0
153,0.0,1.33,0.0
154,0.0,1.33,0.0
155,0.0,1.33,0.0
156,0.0,1.33,0.0
157,0.0,1.33,0.0
158,0.0,1.33,0.0
159,0.0,1.33,0.0
160,0.0,1.33,0.0
161,0.0,1.33,0.0
162,0.0,1.33,0.0
163,0.0,1.33,0.0
164,0.0,1.33,0.0
165,0.0,1.33,0.0
166,0.0,1.33,0.0
167,0.0,1.33,0.0
168,0.0,1.33,0.0
169,0.0,0.0,0.0
170,0.0,0.0,0.0
171,0.0,0.0,0.0
172,0.0,0.0,0.0
173,0.0,0.0,0.0
174,0.0,0.0,0.0
175,0.0,0.0,0.0
176,0.0,0.0,0.0
177,0.0,0.0,0.0
178,0.0,0.0,0.0
179,0.0,0.0,0.0
180,0.0,0.0,0.0
181,0.0,0.0,0.0
182,0.0,0.0,0.0
183,0.0,0.0,0.0
184,0.0,0.0,0.0
185,0.0,0.0,0.0
186,0.0,0.0,0.0
187,0.0,0.0,0.0
188,0.0,0.0,0.0
189,0.0,0.0,0.0
190,0.0,0.0,0.0
191,0.0,0.0,0.0
192,0.0,0.0,0.0
REW_HYD_LG,2010,2015,2020
1,9.4,10.69,9.4
2,9.4,10.69,9.4
3,9.4,10.69,9.4
4,9.4,10.69,9.4
5,9.4,10.69,9.4
6,9.4,10.69,9.4
7,9.4,10.69,9.4
8,9.4,10.69,9.4
9,9.4,10.69,9.4
10,9.4,10.69,9.4
11,9.4,10.69,9.4
12,9.4,10.69,9.4
13,9.4,10.69,9.4
14,9.4,10.69,9.4
15,9.4,10.69,9.4
16,9.4,10.69,9.4
17,9.4,10.69,9.4
18,9.4,10.69,9.4
19,9.4,10.69,9.4
20,9.4,10.69,9.4
21,9.4,10.69,9.4
22,9.4,10.69,9.4
23,9.4,10.69,9.4
24,9.4,10.69,9.4
25,9.4,11.97,9.4
26,9.4,11.97,9.4
27,9.4,11.97,9.4
28,9.4,11.97,9.4
29,9.4,11.97,9.4
30,9.4,11.97,9.4
31,9.4,11.97,9.4
32,9.4,11.97,9.4
33,9.4,11.97,9.4
34,9.4,11.97,9.4
35,9.4,11.97,9.4
36,9.4,11.97,9.4
37,9.4,11.97,9.4
38,9.4,11.97,9.4
39,9.4,11.97,9.4
40,9.4,11.97,9.4
41,9.4,11.97,9.4
42,9.4,11.97,9.4
43,9.4,11.97,9.4
44,9.4,11.97,9.4
45,9.4,11.97,9.4
46,9.4,11.97,9.4
47,9.4,11.97,9.4
48,9.4,11.97,9.4
49,9.4,11.97,9.4
50,9.4,11.97,9.4
51,9.4,11.97,9.4
52,9.4,11.97,9.4
53,9.4,11.97,9.4
54,9.4,11.97,9.4
55,9.4,11.97,9.4
56,9.4,11.97,9.4
57,9.4,11.97,9.4
58,9.4,11.97,9.4
59,9.4,11.97,9.4
60,9.4,11.97,9.4
61,9.4,11.97,9.4
62,9.4,11.97,9.4
63,9.4,11.97,9.4
64,9.4,11.97,9.4
65,9.4,11.97,9.4
66,9.4,11.97,9.4
67,9.4,11.97,9.4
68,9.4,11.97,9.4
69,9.4,11.97,9.4
70,9.4,11.97,9.4
71,9.4,11.97,9.4
72,9.4,11.97,9.4
73,9.4,11.97,9.4
74,9.4,11.97,9.4
75,9.4,11.97,9.4
76,9.4,11.97,9.4
77,9.4,11.97,9.4
78,9.4,11.97,9.4
79,9.4,11.97,9.4
80,9.4,11.97,9.4
81,9.4,11.97,9.4
82,9.4,11.97,9.4
83,9.4,11.97,9.4
84,9.4,11.97,9.4
85,9.4,11.97,9.4
86,9.4,11.97,9.4
87,9.4,11.97,9.4
88,9.4,11.97,9.4
89,9.4,11.97,9.4
90,9.4,11.97,9.4
91,9.4,11.97,9.4
92,9.4,11.97,9.4
93,9.4,11.97,9.4
94,9.4,11.97,9.4
95,9.4,11.97,9.4
96,9.4,11.97,9.4
97,9.4,10.69,9.4
98,9.4,10.69,9.4
99,9.4,10.69,9.4
100,9.4,10.69,9.4
101,9.4,10.69,9.4
102,9.4,10.69,9.4
103,9.4,10.69,9.4
104,9.4,10.69,9.4
105,9.4,10.69,9.4
106,9.4,10.69,9.4
107,9.4,10.69,9.4
108,9.4,10.69,9.4
109,9.4,10.69,9.4
110,9.4,10.69,9.4
111,9.4,10.69,9.4
112,9.4,10.69,9.4
113,9.4,10.69,9.4
114,9.4,10.69,9.4
115,9.4,10.69,9.4
116,9.4,10.69,9.4
117,9.4,10.69,9.4
118,9.4,10.69,9.4
119,9.4,10.69,9.4
120,9.4,10.69,9.4
121,9.4,11.97,9.4
122,9.4,11.97,9.4
123,9.4,11.97,9.4
124,9.4,11.97,9.4
125,9.4,11.97,9.4
126,9.4,11.97,9.4
127,9.4,11.97,9.4
128,9.4,11.97,9.4
129,9.4,11.97,9.4
130,9.4,11.97,9.4
131,9.4,11.97,9.4
132,9.4,11.97,9.4
133,9.4,11.97,9.4
134,9.4,11.97,9.4
135,9.4,11.97,9.4
136,9.4,11.97,9.4
137,9.4,11.97,9.4
138,9.4,11.97,9.4
139,9.4,11.97,9.4
140,9.4,11.97,9.4
141,9.4,11.97,9.4
142,9.4,11.97,9.4
143,9.4,11.97,9.4
144,9.4,11.97,9.4
145,9.4,10.69,9.4
146,9.4,10.69,9.4
147,9.4,10.69,9.4
148,9.4,10.69,9.4
149,9.4,10.69,9.4
150,9.4,10.69,9.4
151,9.4,10.69,9.4
152,9.4,10.69,9.4
153,9.4,10.69,9.4
154,9.4,10.69,9.4
155,9.4,10.69,9.4
156,9.4,10.69,9.4
157,9.4,10.69,9.4
158,9.4,10.69,9.4
159,9.4,10.69,9.4
160,9.4,10.69,9.4
161,9.4,10.69,9.4
162,9.4,10.69,9.4
163,9.4,10.69,9.4
164,9.4,10.69,9.4
165,9.4,10.69,9.4
166,9.4,10.69,9.4
167,9.4,10.69,9.4
168,9.4,10.69,9.4
169,9.4,11.97,9.4
170,9.4,11.97,9.4
171,9.4,11.97,9.4
172,9.4,11.97,9.4
173,9.4,11.97,9.4
174,9.4,11.97,9.4
175,9.4,11.97,9.4
176,9.4,11.97,9.4
177,9.4,11.97,9.4
178,9.4,11.97,9.4
179,9.4,11.97,9.4
180,9.4,11.97,9.4
181,9.4,11.97,9.4
182,9.4,11.97,9.4
183,9.4,11.97,9.4
184,9.4,11.97,9.4
185,9.4,11.97,9.4
186,9.4,11.97,9.4
187,9.4,11.97,9.4
188,9.4,11.97,9.4
189,9.4,11.97,9.4
190,9.4,11.97,9.4
191,9.4,11.97,9.4
192,9.4,11.97,9.4
REW_HYD_PS,2010,2015,2020
1,9.5,9.5,9.5
2,9.5,9.5,9.5
3,9.5,9.5,9.5
4,9.5,9.5,9.5
5,9.5,9.5,9.5
6,9.5,9.5,9.5
7,9.5,9.5,9.5
8,9.5,9.5,9.5
9,9.5,9.5,9.5
10,9.5,9.5,9.5
11,9.5,9.5,9.5
12,9.5,9.5,9.5
13,9.5,9.5,9.5
14,9.5,9.5,9.5
15,9.5,9.5,9.5
16,9.5,9.5,9.5
17,9.5,9.5,9.5
18,9.5,9.5,9.5
19,9.5,9.5,9.5
20,9.5,9.5,9.5
21,9.5,9.5,9.5
22,9.5,9.5,9.5
23,9.5,9.5,9.5
24,9.5,9.5,9.5
25,9.5,9.5,9.5
26,9.5,9.5,9.5
27,9.5,9.5,9.5
28,9.5,9.5,9.5
29,9.5,9.5,9.5
30,9.5,9.5,9.5
31,9.5,9.5,9.5
32,9.5,9.5,9.5
33,9.5,9.5,9.5
34,9.5,9.5,9.5
35,9.5,9.5,9.5
36,9.5,9.5,9.5
37,9.5,9.5,9.5
38,9.5,9.5,9.5
39,9.5,9.5,9.5
40,9.5,9.5,9.5
41,9.5,9.5,9.5
42,9.5,9.5,9.5
43,9.5,9.5,9.5
44,9.5,9.5,9.5
45,9.5,9.5,9.5
46,9.5,9.5,9.5
47,9.5,9.5,9.5
48,9.5,9.5,9.5
49,0.0,9.5,9.5
50,0.0,9.5,9.5
51,0.0,9.5,9.5
52,0.0,9.5,9.5
53,0.0,9.5,9.5
54,0.0,9.5,9.5
55,0.0,9.5,9.5
56,0.0,9.5,9.5
57,0.0,9.5,9.5
58,0.0,9.5,9.5
59,0.0,9.5,9.5
60,0.0,9.5,9.5
61,0.0,9.5,9.5
